Id,Prices,Volumes,Market_Cap,Date
bitcoin,3787.3078571242845,2763831883.889694,66070973627.255455,2019-01-06
bitcoin,4013.5200912973864,3435733235.508936,70084169300.15211,2019-01-07
bitcoin,3989.6687175387638,3360163853.3972144,69602133073.71902,2019-01-08
bitcoin,3973.5912546157865,3482430797.632785,69418693910.45465,2019-01-09
bitcoin,3982.2259127624075,3230523440.813054,69609283899.19995,2019-01-10
bitcoin,3623.8477291056797,4144535969.992497,63326376681.34885,2019-01-11
bitcoin,3632.849306434781,3263342032.794205,63121578243.94881,2019-01-12
bitcoin,3598.4363465618803,2456062889.7924027,62924488425.99548,2019-01-13
bitcoin,3495.832311307438,2675674829.818869,61050348901.5798,2019-01-14
bitcoin,3648.04828565649,3101461657.547051,63758350560.63251,2019-01-15
bitcoin,3567.801243199206,2953789408.2270346,62348810149.49811,2019-01-16
bitcoin,3597.6473233295915,2753646523.928816,62969304894.27945,2019-01-17
bitcoin,3620.9812811457246,3049367561.0957274,63320099663.395294,2019-01-18
bitcoin,3597.7932517701506,2649449860.3668847,62898826371.85565,2019-01-19
bitcoin,3674.587270857304,2766880413.283615,64269861567.8863,2019-01-20
bitcoin,3539.167531041029,2940644468.975576,61969431896.71978,2019-01-21
bitcoin,3531.004182799933,2561594564.573847,61784404483.04622,2019-01-22
bitcoin,3571.2669080928695,2718371971.9030104,62482350133.95662,2019-01-23
bitcoin,3555.7000025226243,2663764215.2983246,62216525710.040085,2019-01-24
bitcoin,3565.6420046170365,2514079887.672157,62397665388.19675,2019-01-25
bitcoin,3564.822417111422,2582590473.407218,62386316357.47355,2019-01-26
bitcoin,3563.614563419144,2548165746.089901,62374968460.904976,2019-01-27
bitcoin,3553.121681129778,2882787006.773549,62192208387.693,2019-01-28
bitcoin,3432.215668301249,3445780457.599724,60087154448.40433,2019-01-29
bitcoin,3413.3754832497975,4865613085.112716,59768195291.00078,2019-01-30
bitcoin,3457.8826491759864,4973814467.106895,60555372963.791016,2019-01-31
bitcoin,3431.943637864456,4330022381.196439,60101226569.37371,2019-02-01
bitcoin,3464.490147562154,3765731026.2153797,60678990333.1717,2019-02-02
bitcoin,3486.581616258029,3310421843.82123,61071179758.435844,2019-02-03
bitcoin,3454.025843825187,2375918195.082078,60524138032.473946,2019-02-04
bitcoin,3464.003508861087,4454914648.715065,60723961265.783615,2019-02-05
bitcoin,3469.8946770792636,3653777871.7193217,60825168548.915,2019-02-06
bitcoin,3405.836861256719,4211212356.0140643,59682137962.35292,2019-02-07
bitcoin,3394.0146529587223,3297274818.3709226,59482397752.99235,2019-02-08
bitcoin,3664.2821026589836,6293135761.36397,64226481382.1611,2019-02-09
bitcoin,3667.4082642899566,4883557856.511256,64286029202.05369,2019-02-10
bitcoin,3675.6916291247258,5081021129.885805,64439836442.25577,2019-02-11
bitcoin,3631.444539729949,5446022475.782068,63670312531.29947,2019-02-12
bitcoin,3633.9650467461183,5532706261.952275,63712841387.27635,2019-02-13
bitcoin,3610.0622730634022,5635612273.288616,63267872020.65663,2019-02-14
bitcoin,3589.661829626318,11971659893.345224,62991824523.89914,2019-02-15
bitcoin,3601.2291913968643,4506367416.966915,63165603231.85129,2019-02-16
bitcoin,3622.5916530750715,4019925054.643214,63547140519.07759,2019-02-17
bitcoin,3665.075530800723,4945386865.287532,64383522064.40136,2019-02-18
bitcoin,3886.5202004751386,9588927258.746943,68147457622.522125,2019-02-19
bitcoin,3915.0099712770552,5969708630.056735,68719418872.04398,2019-02-20
bitcoin,3976.808906528991,6377580055.125392,69790459105.50142,2019-02-21
bitcoin,3934.813593894817,6838246918.228343,69059468752.51183,2019-02-22
bitcoin,3973.6413227746357,5999302845.797907,69748877117.19371,2019-02-23
bitcoin,4115.3379267876635,8493566414.707253,72266544791.73584,2019-02-24
bitcoin,3742.868946700387,11112465191.137722,66108588220.39571,2019-02-25
bitcoin,3824.683504217102,9049456993.516651,67154603799.94677,2019-02-26
bitcoin,3809.209774682024,2992667601.164757,66890485485.37128,2019-02-27
bitcoin,3813.377891881294,7731184275.9768505,67155912259.18905,2019-02-28
bitcoin,3815.6076075249844,7627783000.608827,67016664287.2375,2019-03-01
bitcoin,3815.753939922755,5524886886.074838,67085713233.78275,2019-03-02
bitcoin,3819.645730582585,3291046239.4080496,67101767698.901596,2019-03-03
bitcoin,3806.9542737979564,6749676086.649796,66885712070.35212,2019-03-04
bitcoin,3712.812457297799,3608196680.9514556,65238057881.55198,2019-03-05
bitcoin,3852.461665785486,9088065055.193892,67733767403.2078,2019-03-06
bitcoin,3860.510762380684,8477459044.147217,67888909504.19791,2019-03-07
bitcoin,3871.637247965991,6098011809.539175,68020879276.31612,2019-03-08
bitcoin,3861.879307396147,9387592412.254822,67914021946.078575,2019-03-09
bitcoin,3941.600873271771,8968209821.64562,69292799411.19722,2019-03-10
bitcoin,3923.559788806432,8576340543.966685,68962957216.01791,2019-03-11
bitcoin,3860.3592300287123,6459945402.485972,67983966610.10971,2019-03-12
bitcoin,3876.480852754649,8326845840.668451,68203157396.32404,2019-03-13
bitcoin,3865.817782663389,7240802846.749305,67968370343.91208,2019-03-14
bitcoin,3876.6987080329527,8610482287.345255,68177693410.06057,2019-03-15
bitcoin,3925.460579704576,8157372614.811613,69031558676.15643,2019-03-16
bitcoin,4007.709463818873,8463266884.802993,70497099778.1464,2019-03-17
bitcoin,3980.9901047320204,6533306536.989777,70051219293.32379,2019-03-18
bitcoin,3986.7068940461468,7639543944.601985,70152235369.2381,2019-03-19
bitcoin,4013.5769693454813,7503839510.974511,70618508801.77231,2019-03-20
bitcoin,4045.57263350974,9137227916.145353,71208656536.95811,2019-03-21
bitcoin,3983.317781297362,9845582434.366617,70175421257.0859,2019-03-22
bitcoin,3989.1584912154526,9404569962.845264,70227188528.50433,2019-03-23
bitcoin,4008.945386314754,9206940724.647112,70485598083.6817,2019-03-24
bitcoin,3993.394900459549,9883972400.782845,70330401859.60312,2019-03-25
bitcoin,3927.577296521434,10661215003.017866,69206266248.88437,2019-03-26
bitcoin,3938.659743156943,19375985748.468594,69368692535.334,2019-03-27
bitcoin,4036.1609179207603,16215886403.31156,71134892682.49236,2019-03-28
bitcoin,4028.3913011796208,15160882530.764353,70961529493.34933,2019-03-29
bitcoin,4103.322859513963,16340416942.468424,72303023146.20026,2019-03-30
bitcoin,4103.856421333923,13007834059.593706,72305792937.3489,2019-03-31
bitcoin,4103.521738549332,9729996888.256725,72310769858.13646,2019-04-01
bitcoin,4146.321927706636,12393581266.933498,73066822741.99345,2019-04-02
bitcoin,4862.230427766917,24241877355.466156,86200568432.5752,2019-04-03
bitcoin,4955.831824018296,27840300618.851505,87673795383.52638,2019-04-04
bitcoin,4899.021553783287,23773239680.778233,86482892583.41296,2019-04-05
bitcoin,5014.955826888765,20072621554.053333,88332459637.7143,2019-04-06
bitcoin,5041.869075888309,19652913084.11381,88955701285.46048,2019-04-07
bitcoin,5176.97788362072,22875598540.266926,91102196906.19292,2019-04-08
bitcoin,5266.89477647303,21960916922.811954,92817357385.16908,2019-04-09
bitcoin,5172.1752647597095,15780870292.553698,91255525157.87743,2019-04-10
bitcoin,5308.905683164441,19407452726.86936,93646653914.38365,2019-04-11
bitcoin,5047.79316241402,19758274668.344517,89079171479.86378,2019-04-12
bitcoin,5082.46515242293,15595642633.838465,89668931907.92058,2019-04-13
bitcoin,5072.987191337883,12260233700.583128,89473995793.9539,2019-04-14
bitcoin,5149.314492798127,12373544680.894629,90952758268.0811,2019-04-15
bitcoin,5039.881017404402,13837248984.63684,89148028192.09521,2019-04-16
bitcoin,5213.598376962082,13646324289.841606,91835875597.91147,2019-04-17
bitcoin,5218.957150384528,14530488675.954275,92156851198.58777,2019-04-18
bitcoin,5274.767013336503,15343841014.064018,93215173176.98566,2019-04-19
bitcoin,5280.354444383007,16257796673.886168,93210585886.91354,2019-04-20
bitcoin,5307.689183437135,14990889921.786966,93900276128.91374,2019-04-21
bitcoin,5311.164840299274,16383813161.830389,93759009855.06888,2019-04-22
bitcoin,5380.935789575588,17199396916.729523,94990455842.8902,2019-04-23
bitcoin,5557.9257276108365,19400647819.940308,98039931169.25388,2019-04-24
bitcoin,5452.101753394462,20538511242.262634,96218396013.24342,2019-04-25
bitcoin,5203.088598730703,19329534423.79327,91817406863.89627,2019-04-26
bitcoin,5295.847320048228,19632024917.711243,93049690718.15042,2019-04-27
bitcoin,5256.977802474059,14876251954.397636,93148101239.95938,2019-04-28
bitcoin,5257.803249232503,15573084968.740429,92775167509.00262,2019-04-29
bitcoin,5199.755008563461,15442022886.730194,91885324029.79892,2019-04-30
bitcoin,5292.803974562054,16794865767.201723,93534079555.95955,2019-05-01
bitcoin,5354.5868001739655,14566414699.69271,94579889910.03488,2019-05-02
bitcoin,5450.706620486424,16512618030.609243,96389607751.50581,2019-05-03
bitcoin,5731.493099606555,20006287572.082245,101175865117.03497,2019-05-04
bitcoin,5803.943309048437,19242843059.82611,102653043813.21808,2019-05-05
bitcoin,5749.323780460327,16184057012.270828,101764683178.68076,2019-05-06
bitcoin,5715.7571359661015,16811224132.040009,101101531131.03914,2019-05-07
bitcoin,5841.053771273751,19408267639.192204,103982497546.43155,2019-05-08
bitcoin,5957.856732858399,16672412472.112143,105271848239.8506,2019-05-09
bitcoin,6168.268996398258,18401396126.039753,109284325643.20634,2019-05-10
bitcoin,6370.233758607852,20801839693.04227,112684642518.92992,2019-05-11
bitcoin,7258.261280655222,32480039429.768772,129323693413.35974,2019-05-12
bitcoin,6953.75138858638,31545333636.538036,122826926577.3603,2019-05-13
bitcoin,7805.98164948938,32078035930.772472,138089773338.27194,2019-05-14
bitcoin,7990.055553534356,35426123184.643654,141341132028.998,2019-05-15
bitcoin,8192.223138952013,30893707828.03641,144615566025.01224,2019-05-16
bitcoin,7875.913199526066,35026947533.93092,139525363820.16046,2019-05-17
bitcoin,7343.371457162994,33030146385.78164,130123159718.19748,2019-05-18
bitcoin,7300.655158341227,22478772524.431953,129270047519.99455,2019-05-19
bitcoin,8168.730689783752,30747684364.455803,144597541605.24557,2019-05-20
bitcoin,7976.851712899625,28621475467.769623,141109768386.16797,2019-05-21
bitcoin,7958.365526075088,25314342979.04727,141016653223.21735,2019-05-22
bitcoin,7665.79685383355,24589881451.39529,135913068220.78972,2019-05-23
bitcoin,7861.812792465447,25345060242.591587,139495233992.3291,2019-05-24
bitcoin,7977.244882467973,27368459147.198563,141356836449.39377,2019-05-25
bitcoin,8037.627431860584,23978335158.484913,142301375408.95212,2019-05-26
bitcoin,8631.080577844017,29224396883.37161,152778982387.80127,2019-05-27
bitcoin,8816.03391493351,33136840741.263596,156351517828.83902,2019-05-28
bitcoin,8726.978110456395,27335990651.150314,154706420284.54605,2019-05-29
bitcoin,8650.677405968292,28214892246.82482,153190671229.78632,2019-05-30
bitcoin,8310.891063057417,33295240431.3568,147528939419.42154,2019-05-31
bitcoin,8575.646353354166,30329343188.810726,152037344606.20877,2019-06-01
bitcoin,8554.261728092017,26683797989.859898,151754429106.1446,2019-06-02
bitcoin,8743.705469134235,25133975363.261288,155008799790.32507,2019-06-03
bitcoin,8173.632761796738,24486741553.27431,145118113641.65356,2019-06-04
bitcoin,7683.636261419786,25442100899.747612,136045887609.96283,2019-06-05
bitcoin,7812.44885473215,24641673547.477314,138590833268.1022,2019-06-06
bitcoin,7821.123897094859,24560046377.825275,138816674700.54028,2019-06-07
bitcoin,8036.108159122215,23629265497.41496,142810130543.30536,2019-06-08
bitcoin,7942.539284064289,19829877310.707806,140990840427.82074,2019-06-09
bitcoin,7668.029627860183,20152037017.9227,136055336062.27316,2019-06-10
bitcoin,8002.729982894047,21741587787.865116,141925422733.43433,2019-06-11
bitcoin,7897.975476598364,21017248550.29671,140220553937.84616,2019-06-12
bitcoin,8145.05909812096,22181532883.49916,144409895371.7695,2019-06-13
bitcoin,8227.625725590904,22919390183.839664,145982200973.5864,2019-06-14
bitcoin,8671.505388660793,23291543613.425556,154448670610.87314,2019-06-15
bitcoin,8818.609506932296,21892878336.785255,156571955413.46933,2019-06-16
bitcoin,8978.77258780693,27305637341.28109,159990740760.34872,2019-06-17
bitcoin,9312.868294808708,27464356714.403492,165478791606.02725,2019-06-18
bitcoin,9094.021746079217,25029522786.9119,161689176435.31613,2019-06-19
bitcoin,9285.928674251472,22298101529.460793,164856060873.05832,2019-06-20
bitcoin,9548.31456526146,24707058599.119995,169961289184.54773,2019-06-21
bitcoin,10118.359455626854,28580960082.617817,179686819951.0701,2019-06-22
bitcoin,10704.922148115673,40190146696.56423,190271555704.10333,2019-06-23
bitcoin,10846.12509964766,29108428088.363773,193006026351.06372,2019-06-24
bitcoin,11045.550419814825,27529761440.98961,196224565118.84543,2019-06-25
bitcoin,11808.419904075861,33544426408.459377,209906767119.21564,2019-06-26
bitcoin,12996.124342788677,56948964491.46552,231104555834.96542,2019-06-27
bitcoin,11178.682998186501,49628524363.00495,198805331511.7231,2019-06-28
bitcoin,12352.19686591269,44872003180.54631,219700496726.02618,2019-06-29
bitcoin,11972.555667220913,37724824506.92749,213020899675.1298,2019-06-30
bitcoin,10888.097181679726,34920211165.40479,193705059813.9276,2019-07-01
bitcoin,10639.046292232071,37463414436.63033,189075622551.36316,2019-07-02
bitcoin,10822.764178376405,39264695559.40571,191741802293.97986,2019-07-03
bitcoin,11975.637393818817,39944515601.67296,213139916541.64767,2019-07-04
bitcoin,11229.60561912491,32487314999.664185,199869428146.8407,2019-07-05
bitcoin,10987.248856214646,31349147296.84112,195514947598.0145,2019-07-06
bitcoin,11279.476377672418,28013279880.59072,200989208002.57162,2019-07-07
bitcoin,11436.430746923896,25828700446.947784,203441013269.87305,2019-07-08
bitcoin,12260.28269787262,30917398835.988853,217909027168.13293,2019-07-09
bitcoin,12544.167261709219,35885342263.04269,223082925042.62775,2019-07-10
bitcoin,12166.398288868606,42163626088.16242,216918064309.90915,2019-07-11
bitcoin,11385.060490564521,37061858272.52717,202244103401.21423,2019-07-12
bitcoin,11804.562793905448,30078548879.930676,210058300503.64526,2019-07-13
bitcoin,11418.511855491488,28485045772.443813,202979011731.3034,2019-07-14
bitcoin,10285.461109066944,29857566850.991676,183265698057.30487,2019-07-15
bitcoin,10911.345158309634,37553147017.32781,195225460386.1362,2019-07-16
bitcoin,9538.827124243868,34409824868.73926,170100385848.08353,2019-07-17
bitcoin,9657.303101319074,33328381504.616615,172236725014.4112,2019-07-18
bitcoin,10636.155728360647,34034952895.23173,189588944050.24216,2019-07-19
bitcoin,10536.565849576118,28858600367.989872,187718958960.57816,2019-07-20
bitcoin,10774.281137633849,26163874235.136333,190839615019.19455,2019-07-21
bitcoin,10607.463560702123,22814710058.302956,189302289398.0001,2019-07-22
bitcoin,10343.318139598357,21903683695.255173,184582963699.30176,2019-07-23
bitcoin,9936.380762347033,22986552398.152935,177060329754.31393,2019-07-24
bitcoin,9799.306312967936,33861034798.8304,175298806837.89883,2019-07-25
bitcoin,9878.23193291115,21622492404.321915,176569486287.9306,2019-07-26
bitcoin,9845.999447078504,19942172080.922203,175634298896.93475,2019-07-27
bitcoin,9447.678401413306,21257664351.47119,168472890623.8368,2019-07-28
bitcoin,9534.755426833233,18649152592.721436,170325673262.38525,2019-07-29
bitcoin,9510.593552181648,18424113909.504322,169247002246.27844,2019-07-30
bitcoin,9568.437452164315,20138691741.084114,170790961770.58182,2019-07-31
bitcoin,10062.996285663326,22957330875.71389,179525433372.0441,2019-08-01
bitcoin,10361.312000080692,23668036460.12257,185025579624.96027,2019-08-02
bitcoin,10529.171907427639,24128945574.578556,187993708173.329,2019-08-03
bitcoin,10791.200523159,22296222952.509827,192658484290.18,2019-08-04
bitcoin,10951.593834840049,23160251364.75935,195575205441.64883,2019-08-05
bitcoin,11818.525531066103,30944497414.37189,210831100251.74985,2019-08-06
bitcoin,11510.164154730011,31588470767.84309,204493918413.86813,2019-08-07
bitcoin,11970.657556451994,30083670251.80272,213446022648.57455,2019-08-08
bitcoin,12024.331570998236,26678574728.135372,214023992147.5213,2019-08-09
bitcoin,11852.561606995518,26240065034.99351,211775940827.03262,2019-08-10
bitcoin,11327.842642233223,24949094386.512787,202567916483.04468,2019-08-11
bitcoin,11549.998354322472,23042219585.47862,206323428608.19785,2019-08-12
bitcoin,11381.241355678554,19933740545.556496,203438784510.78018,2019-08-13
bitcoin,10903.6549918801,22886684527.86748,194716791550.1683,2019-08-14
bitcoin,10016.217389275296,26620934497.854107,178691691521.25024,2019-08-15
bitcoin,10295.87714290961,31003755661.55879,183808182261.62988,2019-08-16
bitcoin,10324.993597415598,28168163140.752064,184635409004.2465,2019-08-17
bitcoin,10224.218706633936,20998246406.662758,182893178091.06567,2019-08-18
bitcoin,10309.872435928555,19708814223.24016,184381498343.8289,2019-08-19
bitcoin,10895.97184442924,22097997941.55373,194884121164.64297,2019-08-20
bitcoin,10743.789313302059,19460170323.014637,192182485883.75177,2019-08-21
bitcoin,10124.058214168905,22757336326.19253,181094936743.7679,2019-08-22
